query,top tables,target table,target answer
who wrote the song i got the power,The Bride of Habaek_CF2033855C16D393,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,List of Sesame Street Muppets_E940214C15B8DEEB,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Beauty and the Beast (1991 soundtrack)_DB1F937BC0C8700D,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Beauty and the Beast (2017 film)_DB1F937BC0C8700D,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Linda Blair_BACFC34D5234E0A6,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,M. Night Shyamalan_7C20942202EE0BEE,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,It's Beginning to Look a Lot Like Christmas_680AE5BA28904692,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,(Something Inside) So Strong_BFD6A8FCDE9C0446,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,To Know You (Is to Love You)_680AE5BA28904692,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Mom's Got a Date with a Vampire_EC347446B66970EF,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Poker Face (Lady Gaga song)_A94C560EFAE8D3D4,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Teddy Ruxpin_F895759D67A967C8,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,American Idol (season 5)_45EAA2A9A2F720,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,When You Believe_992F33B736994650,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,You're My Everything (The Temptations song)_A442E94986A2C604,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,List of artists by number of UK Singles Chart number ones_A25EC93606A16F4E,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,I'll Sail This Ship Alone_BE9542317FA9086F,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Monarch_FEA5372160C0FCA6,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,L.H.O.O.Q._A3E80E35613F6F8B,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,The Blacklist (season 5)_C836C90B75194167,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,The Federalist Papers_80D7741589A14991,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Welcome Home (Coheed and Cambria song)_B7D8822F1F01CE6D,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,73rd Academy Awards_2B4C21B2E8AAC074,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,It Don't Come Easy_1E8BBC314BD5F652,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Ali Mall_D42CD402774EAA83,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Muhammad Ali_D05B0C1A71EC557B,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,The Man Who Invented Christmas (film)_3F07296435584FDD,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,American Dad!_58D5F40DF7D562,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,How to Get Away with Murder (season 4)_7675C68867D8D28E,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,List of Batman Family adversaries_15E332CED22026CA,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Agents of S.H.I.E.L.D. (season 5)_9395CE62B6A58478,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,David Bradley (actor)_324501BC1BA31E50,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,History of Cuba_2D5D9A0F31A0A566,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Music of Cuba_2D5D9A0F31A0A566,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Jump (For My Love)_26923E2F24B46F39,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,List of United States immigration laws_10BB8CACB95C5A66,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Heart Full of Soul_9E1D359AFD4859B3,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,The Bridge on the River Kwai_3FE328F320FB9C7F,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,My Favorite Martian_18342220756D25AF,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,I Am the Walrus_BE6A12F406C65225,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Jodi Benson_A78514AA4A77498E,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,List of Romantic-era composers_BD06B119D85B6116,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,One Moment in Time_992F33B736994650,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,You Give Good Love_992F33B736994650,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Mona Lisa_74FDDA7B04712467,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Light It Up (Luke Bryan song)_23538ECD3A7642DE,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,American Graffiti_F24C97570CA6C104,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,2017–18 NCAA Division I men's basketball season_907FCFC34D1D93AC,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,The Safety Dance_5283B593AF616A43,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,The Preacher's Wife (soundtrack)_FC8ED4EE1FEF7A41,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,(I Can't Get No) Satisfaction_BA499156F3CF8A05,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Batman: The Animated Series_4A77DA65A51B951E,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,The King's Speech_3FE328F320FB9C7F,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,I'm on the Outside (Looking In)_BC3DAE2FB6B83C43,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Academy Award for Best Original Score_81634951A6FC3DFF,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Who Dat Boy_D5387C5D4C53EFBF,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Spanish–American War_BC7CF3BD1CAB731,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Pinky and the Brain_4637355024D2DD61,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Belle (Once Upon a Time)_DB1F937BC0C8700D,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,You've Got a Friend_1E472A72C7263210,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Two Out of Three Ain't Bad_F2D38699E9A46F4A,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,The First Time Ever I Saw Your Face_9AED4C91049EE931,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Good Vibrations_BD67CFFD634BF894,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Strange Magic (film)_1E00C9DD93669A99,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,The House of the Rising Sun_80B2FD12CA87BC6,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Life of the Party (Shawn Mendes song)_ECDBB7D01D38E10,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Iris (song)_4FE9A6CC6A0523DD,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Agents of S.H.I.E.L.D. (season 5)_ECD7BC6068837633,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,American Woman_1CAF730EC779AAD2,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,The X Factor (UK series 6)_F2AB2C2992E7DCC9,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Commanders of World War II_3EF9D3004BBB695D,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Follow the Leader (Korn album)_AA38D88D72AD411D,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Queen of the South (TV series)_CBB4E031181D271C,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Trial & Error (TV series)_CD3137DC9CABD317,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Catwoman (film)_7C20942202EE0BEE,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Cosmo's Factory_3DEA6335D3328908,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Federalism in India_ECE75239F8F53646,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Don't Follow_7E183D56A17A504C,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Time After Time (TV series)_907256779CC19B3F,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Superstar (Delaney and Bonnie song)_ED4FA35B2A8A6989,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,The Number of the Beast (song)_685AD11F89743BBE,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,It's All Coming Back to Me Now_F2D38699E9A46F4A,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,I Don't Want to Spoil the Party_BE6A12F406C65225,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,All the Way Up (Fat Joe and Remy Ma song)_D5DA85B9C4357506,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Bay of Pigs Invasion_2D5D9A0F31A0A566,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Don't Change_B89D7B939418A005,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,The President Show_D10530DA96982662,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Here Comes the Sun_BE6A12F406C65225,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,List of Henry Danger episodes_6743D83CC54BE24,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,All Star (song)_F68393FE193B91DC,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Billboard Year-End Hot 100 singles of 1981_D9C645470EB59DB8,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,List of narrative techniques_38CE45A98EC0D56,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Great Royal Wife_B8CB8B8C97294517,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Ali (film)_D42CD402774EAA83,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,When Ali Came to Ireland_D05B0C1A71EC557B,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,List of Roman emperors_DAC8BB346C15DDDA,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Batman v Superman: Dawn of Justice_3E966355AEAD43C7,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,You've Got Time_70437979314DD8B6,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,One Bad Apple_D1508F54CABEA799,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Saving All My Love for You_992F33B736994650,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Leaving on a Jet Plane_5D1C8BA7FBCE3062,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,The Climb (Miley Cyrus song)_3C3C27E22CEED0F8,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Good Vibrations_71DADAFA128A4E1C,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Amazed_1EB63E2D4F57A80B,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Picture (song)_E29BE41C1A2A7CFA,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,A Day in the Life_BE6A12F406C65225,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Walk the Line_5670B8152899B57D,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,American Idol (season 14)_BC32E2E32BD5CC49,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Tom Selleck_12AB749ABE2F8FCE,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Dancing on My Own_A2D311E79005D3E6,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,When the Saints Go Marching In_950DDAD088E03872,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,List of Who Wants to Be a Millionaire? top prize winners_B89DBCD56971918C,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,You Are My Sunshine_BD67CFFD634BF894,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,In the Jailhouse Now_96725FC93F7AF834,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Bad to the Bone_5F1B36BF8D7374BD,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,What Becomes of the Brokenhearted_F9ADFD17AE3304E2,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Delta Dawn_2A64997CB1025FC2,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Hallelujah (Leonard Cohen song)_B7F638597F82297E,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Tranquility Base Hotel & Casino_921E05D240195819,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Nuclear power in the United Kingdom_77F08CEE83211F9F,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Happy Birthday (Stevie Wonder song)_B8B14829DE06034,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Tennessee Flat Top Box_D3C83662515CA360,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Back That Thang Up_AE4687D441543455,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,When I Fall in Love_D6150C68E0C17B91,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Going Up the Country_7DFE89F56E481D97,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Hero (Mariah Carey song)_6615F7D0144E72D2,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Faith (Stevie Wonder song)_BCDAB1B3AC6CDC73,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Tess Harper_511BC68D7873E631,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,(God Must Have Spent) A Little More Time on You_226B2A28F4AAFC0F,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Academy Award for Best Adapted Screenplay_42ADE4D0E4C24617,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,89th Academy Awards_E2B375327865747A,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,American Dad! (season 13)_9F8EA4C7BB9BA75D,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Steve Smith (American Dad!)_9F8EA4C7BB9BA75D,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,The Beatles_BDEA2A85D926000B,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Weeping Angel_7E24E6CE794AA522,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Days in the Sun_FD37A390F36C806D,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,I Am Jazz_1ADD14058A4E7B5,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,When I Look at the World_98275883923F3E1F,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,When I Look at the World_B9C613C36406E955,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Beauty and the Beast (2017 film)_495D407C49672EE8,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Super Bowl commercials_98C4AD3828BB4C6C,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Billy Connolly_B018486CC2044D63,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Bat Out of Hell_C2433406585C6DD6,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Bring It on Home to Me_F45196A540A8AE8A,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Get Over It (Eagles song)_F384C63B8F72E040,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,One of These Nights (song)_33773EE1B298895F,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,If U Seek Amy_BA499156F3CF8A05,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Live and Let Die (song)_C5F3DE95F5B6E67B,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Guardians of the Galaxy: The Telltale Series_C84A148167BDE3C7,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Hallelujah (Panic! at the Disco song)_5D547860CACC6992,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Didn't We Almost Have It All_992F33B736994650,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,The Blacklist (season 5)_1DECC6B43FF3AD3,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Angel (Sarah McLachlan song)_F8E8FFCC80FB9A70,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,No More I Love You's_4A8C4265798E9765,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Joseph and the Amazing Technicolor Dreamcoat_B43F6B4A74893B81,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,I Drove All Night_336DA3FEED3753FC,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
