query,top tables,target table,target answer
where was the last 10 summer olympic games held,Sierra Leone_6A94D8C261AF64A8,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Australia_301F974174F1D8DE,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,England_301F974174F1D8DE,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Nigeria_301F974174F1D8DE,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,List of tie-breaking votes cast by vice presidents of the United States_743578F1A936D537,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,The Secret Daughter_EFA194AAB6A83F2D,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,English language_B750A6A6AE8D7A91,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Hampton Court Palace_5F3DE05279B73194,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Royal Albert Hall_5F3DE05279B73194,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,White Hart Lane_5F3DE05279B73194,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Howl's Moving Castle (film)_699BB467FACAC415,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Scotland_8C8607A1B31B5AAB,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Glenn Talbot_4260437A2F3CD475,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Languages of Fiji_6A94D8C261AF64A8,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Dad's Army_C710794EA0E91F9C,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,One Fine Day (song)_DE6481243148543A,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Falkland Islands_301F974174F1D8DE,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Northern Ireland_301F974174F1D8DE,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,United Kingdom_301F974174F1D8DE,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Heights of presidents and presidential candidates of the United States_AA125088E083A3B4,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,List of Presidents of the United States by net worth_4A37BEA07CEF198,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,List of burial places of Presidents of the United States_4A37BEA07CEF198,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Cayman Islands_8C8607A1B31B5AAB,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Languages of the Philippines_7847A719A08F50F9,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,LSU Tigers baseball_BD068758D92030A4,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Kiss Me First (TV series)_16997E948A87A407,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Honorary citizenship of the United States_CAFB4EF6958CE100,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Antigua and Barbuda_301F974174F1D8DE,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Isle of Man_301F974174F1D8DE,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Languages of Singapore_301F974174F1D8DE,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Indian astronomy_45ED9DE2CE5D8C9C,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Monument to the Great Fire of London_2DF9D8111D6A7900,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Languages of Hong Kong_301F974174F1D8DE,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Blue Moon (1934 song)_BFCBE9EA17DA3333,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,List of presidents of the United States by age_504FF40E6F4CAB,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,30 St Mary Axe_5F3DE05279B73194,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,"Royal Observatory, Greenwich_5F3DE05279B73194",List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,St Pancras railway station_5F3DE05279B73194,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Roger Federer career statistics_FF277431FC1DB26D,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Languages of the United States_CDC27AF889664A01,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Curling at the Winter Olympics_D8EAEFCCDC16F05F,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,The Bahamas_8FE89F8859D023C8,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Who Do You Think You Are? (UK TV series)_D9256320C15858FC,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,The Ranch (TV series)_6A6B0F9812AA7E48,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,List of highest-grossing openings for films_695E21B29918C3E0,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Kaboom (Parks and Recreation)_D71AC6DA8D69E724,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,List of current champions in WWE_E94BBD101E7E101F,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Law & Order: Special Victims Unit (season 19)_CE9E9CCA105B6549,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Les Misérables (musical)_A87863A905DEDCBE,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Dominica_7847A719A08F50F9,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Wales_7847A719A08F50F9,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Dick's Last Resort_58CB45A6BAD1EB5D,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Trolls: The Beat Goes On!_2861E6C2D26BDCFD,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Sudan_CDC27AF889664A01,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Bermuda_C2E82F863C0D30DB,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Guyana_C2E82F863C0D30DB,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Lesotho_C2E82F863C0D30DB,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,List of multiple Olympic medalists_76F6DE11AB4949DA,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Australia_8FE89F8859D023C8,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,England_8FE89F8859D023C8,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Nigeria_8FE89F8859D023C8,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,List of convicts on the First Fleet_6220C47BA5B5EF8B,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,American English_7847A719A08F50F9,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Indian English_7847A719A08F50F9,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Saint Lucia_7847A719A08F50F9,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Sierra Leone_7847A719A08F50F9,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Badminton at the 2018 Commonwealth Games – Men's singles_AB31A5996EE5D69D,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,List of Presidents of the United States by other offices held_DE649356EB574363,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,English language_C2E82F863C0D30DB,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Hong Kong_C2E82F863C0D30DB,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,South Africa_C2E82F863C0D30DB,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Olympic Athletes from Russia at the 2018 Winter Olympics_91DA5BD8AAB91CBF,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,List of roller coaster rankings_A7DED222FCA20A6,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Falkland Islands_8FE89F8859D023C8,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Northern Ireland_8FE89F8859D023C8,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Scotland_9C4D13E84CE4D8F3,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,United Kingdom_8FE89F8859D023C8,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Bad Things (Machine Gun Kelly and Camila Cabello song)_36E4F4A199861248,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Languages of Fiji_7847A719A08F50F9,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Republic of Ireland_C2E82F863C0D30DB,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Logan's Run (film)_9F52C680A63CC8F9,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,British Virgin Islands_CDC27AF889664A01,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Up Where We Belong_3F2EC63E39543F7E,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,List of Presidents of the United States by date of death_D720D8239531B6D0,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Antigua and Barbuda_8FE89F8859D023C8,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Cayman Islands_9C4D13E84CE4D8F3,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Isle of Man_8FE89F8859D023C8,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Languages of Singapore_8FE89F8859D023C8,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,The Punisher (TV series)_FB13C37D51844AC7,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Ice hockey at the Olympic Games_A68DE1B26A6486FD,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,List of Olympic medalists in figure skating by age_8FCF61E82C1BB106,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,List of United States presidential vetoes_AA125088E083A3B4,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Lady Jane (song)_B14E85DECE75BC49,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,HMS Belfast (C35)_5F3DE05279B73194,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Where Were You When I Needed You_A59A6748C74BD63A,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,List of current champions in WWE_D20AFAC6BFD16368,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Languages of Hong Kong_8FE89F8859D023C8,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Joe Gladwin_6D26ECA6483359CC,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,List of Olympic medalists in snowboarding_9F5777CF86A313B2,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Heights of presidents and presidential candidates of the United States_504FF40E6F4CAB,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,List of Presidents of the United States by home state_504FF40E6F4CAB,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,List of Presidents of the United States by military service_504FF40E6F4CAB,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Parks and Recreation (season 4)_D71AC6DA8D69E724,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Parks and Recreation (season 6)_D71AC6DA8D69E724,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,List of countries by English-speaking population_C2E82F863C0D30DB,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,List of tie-breaking votes cast by vice presidents of the United States_9A5C913BE98D6CB3,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,United States presidential approval rating_504FF40E6F4CAB,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,List of Dad's Army characters_1E66FDCB46A4A47D,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,One Day at a Time (2017 TV series)_16997E948A87A407,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Major professional sports leagues in the United States and Canada_133E7AC3053299F7,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Not Fade Away (song)_657951FE4EB23B78,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,The Mist (TV series)_F82B38C75DFA09CB,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Stand Up (For the Champions)_47F7AF0A2D0C80E0,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Bermuda_4D0EDE3728FFD5B4,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Guyana_4D0EDE3728FFD5B4,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Lesotho_4D0EDE3728FFD5B4,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Fifth Harmony_C4A10ADFAD96329D,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
